Date,HomeTeam,AwayTeam,FTHG,FTAG
17/08/2024,Genoa,Inter,2,2
17/08/2024,Parma,Fiorentina,1,1
17/08/2024,Empoli,Monza,0,0
17/08/2024,Milan,Torino,2,2
18/08/2024,Bologna,Udinese,1,1
18/08/2024,Verona,Napoli,3,0
18/08/2024,Cagliari,Roma,0,0
18/08/2024,Lazio,Venezia,3,1
19/08/2024,Lecce,Atalanta,0,4
19/08/2024,Juventus,Como,3,0
24/08/2024,Parma,Milan,2,1
24/08/2024,Udinese,Lazio,2,1
24/08/2024,Inter,Lecce,2,0
24/08/2024,Monza,Genoa,0,1
25/08/2024,Fiorentina,Venezia,0,0
25/08/2024,Torino,Atalanta,2,1
25/08/2024,Napoli,Bologna,3,0
25/08/2024,Roma,Empoli,1,2
26/08/2024,Cagliari,Como,1,1
26/08/2024,Verona,Juventus,0,3
30/08/2024,Venezia,Torino,0,1
30/08/2024,Inter,Atalanta,4,0
31/08/2024,Bologna,Empoli,1,1
31/08/2024,Lecce,Cagliari,1,0
31/08/2024,Lazio,Milan,2,2
31/08/2024,Napoli,Parma,2,1
01/09/2024,Fiorentina,Monza,2,2
01/09/2024,Genoa,Verona,0,2
01/09/2024,Juventus,Roma,0,0
01/09/2024,Udinese,Como,1,0
14/09/2024,Como,Bologna,2,2
14/09/2024,Empoli,Juventus,0,0
14/09/2024,Milan,Venezia,4,0
15/09/2024,Genoa,Roma,1,1
15/09/2024,Atalanta,Fiorentina,3,2
15/09/2024,Torino,Lecce,0,0
15/09/2024,Cagliari,Napoli,0,4
15/09/2024,Monza,Inter,1,1
16/09/2024,Parma,Udinese,2,3
16/09/2024,Lazio,Verona,2,1
20/09/2024,Cagliari,Empoli,0,2
20/09/2024,Verona,Torino,2,3
21/09/2024,Venezia,Genoa,2,0
21/09/2024,Juventus,Napoli,0,0
21/09/2024,Lecce,Parma,2,2
22/09/2024,Fiorentina,Lazio,2,1
22/09/2024,Monza,Bologna,1,2
22/09/2024,Roma,Udinese,3,0
22/09/2024,Inter,Milan,1,2
24/09/2024,Atalanta,Como,2,3
27/09/2024,Milan,Lecce,3,0
28/09/2024,Udinese,Inter,2,3
28/09/2024,Genoa,Juventus,0,3
28/09/2024,Bologna,Atalanta,1,1
29/09/2024,Torino,Lazio,2,3
29/09/2024,Como,Verona,3,2
29/09/2024,Roma,Venezia,2,1
29/09/2024,Empoli,Fiorentina,0,0
29/09/2024,Napoli,Monza,2,0
30/09/2024,Parma,Cagliari,2,3
04/10/2024,Napoli,Como,3,1
04/10/2024,Verona,Venezia,2,1
05/10/2024,Udinese,Lecce,1,0
05/10/2024,Atalanta,Genoa,5,1
05/10/2024,Inter,Torino,3,2
06/10/2024,Juventus,Cagliari,1,1
06/10/2024,Bologna,Parma,0,0
06/10/2024,Lazio,Empoli,2,1
06/10/2024,Monza,Roma,1,1
06/10/2024,Fiorentina,Milan,2,1
19/10/2024,Como,Parma,1,1
19/10/2024,Genoa,Bologna,2,2
19/10/2024,Milan,Udinese,1,0
19/10/2024,Juventus,Lazio,1,0
20/10/2024,Empoli,Napoli,0,1
20/10/2024,Lecce,Fiorentina,0,6
20/10/2024,Venezia,Atalanta,0,2
20/10/2024,Cagliari,Torino,3,2
20/10/2024,Roma,Inter,0,1
21/10/2024,Verona,Monza,0,3
25/10/2024,Udinese,Cagliari,2,0
25/10/2024,Torino,Como,1,0
26/10/2024,Napoli,Lecce,1,0
26/10/2024,Atalanta,Verona,6,1
27/10/2024,Parma,Empoli,1,1
27/10/2024,Lazio,Genoa,3,0
27/10/2024,Monza,Venezia,2,2
27/10/2024,Inter,Juventus,4,4
27/10/2024,Fiorentina,Roma,5,1
29/10/2024,Cagliari,Bologna,0,2
29/10/2024,Lecce,Verona,1,0
29/10/2024,Milan,Napoli,0,2
30/10/2024,Empoli,Inter,0,3
30/10/2024,Venezia,Udinese,3,2
30/10/2024,Atalanta,Monza,2,0
30/10/2024,Juventus,Parma,2,2
31/10/2024,Genoa,Fiorentina,0,1
31/10/2024,Como,Lazio,1,5
31/10/2024,Roma,Torino,1,0
02/11/2024,Bologna,Lecce,1,0
02/11/2024,Udinese,Juventus,0,2
02/11/2024,Monza,Milan,0,1
03/11/2024,Napoli,Atalanta,0,3
03/11/2024,Torino,Fiorentina,0,1
03/11/2024,Verona,Roma,3,2
03/11/2024,Inter,Venezia,1,0
04/11/2024,Empoli,Como,1,0
04/11/2024,Parma,Genoa,0,1
04/11/2024,Lazio,Cagliari,2,1
07/11/2024,Genoa,Como,1,1
08/11/2024,Lecce,Empoli,1,1
09/11/2024,Venezia,Parma,1,2
09/11/2024,Cagliari,Milan,3,3
09/11/2024,Juventus,Torino,2,0
10/11/2024,Atalanta,Udinese,2,1
10/11/2024,Fiorentina,Verona,3,1
10/11/2024,Roma,Bologna,2,3
10/11/2024,Monza,Lazio,0,1
10/11/2024,Inter,Napoli,1,1
23/11/2024,Verona,Inter,0,5
23/11/2024,Milan,Juventus,0,0
23/11/2024,Parma,Atalanta,1,3
24/11/2024,Genoa,Cagliari,2,2
24/11/2024,Como,Fiorentina,0,2
24/11/2024,Torino,Monza,1,1
24/11/2024,Napoli,Roma,1,0
24/11/2024,Lazio,Bologna,3,0
25/11/2024,Empoli,Udinese,1,1
25/11/2024,Venezia,Lecce,0,1
29/11/2024,Cagliari,Verona,1,0
30/11/2024,Como,Monza,1,1
30/11/2024,Milan,Empoli,3,0
30/11/2024,Bologna,Venezia,3,0
01/12/2024,Udinese,Genoa,0,2
01/12/2024,Parma,Lazio,3,1
01/12/2024,Torino,Napoli,0,1
01/12/2024,Lecce,Juventus,1,1
02/12/2024,Roma,Atalanta,0,2
06/12/2024,Inter,Parma,3,1
06/12/2024,Atalanta,Milan,2,1
07/12/2024,Genoa,Torino,0,0
07/12/2024,Juventus,Bologna,2,2
07/12/2024,Roma,Lecce,4,1
08/12/2024,Fiorentina,Cagliari,1,0
08/12/2024,Verona,Empoli,1,4
08/12/2024,Venezia,Como,2,2
08/12/2024,Napoli,Lazio,0,1
09/12/2024,Monza,Udinese,1,2
13/12/2024,Empoli,Torino,0,1
14/12/2024,Cagliari,Atalanta,0,1
14/12/2024,Udinese,Napoli,1,3
14/12/2024,Juventus,Venezia,2,2
15/12/2024,Lecce,Monza,2,1
15/12/2024,Bologna,Fiorentina,1,0
15/12/2024,Parma,Verona,2,3
15/12/2024,Como,Roma,2,0
15/12/2024,Milan,Genoa,0,0
16/12/2024,Lazio,Inter,0,6
20/12/2024,Verona,Milan,0,1
21/12/2024,Torino,Bologna,0,2
21/12/2024,Genoa,Napoli,1,2
21/12/2024,Lecce,Lazio,1,2
22/12/2024,Roma,Parma,5,0
22/12/2024,Venezia,Cagliari,2,1
22/12/2024,Atalanta,Empoli,3,2
22/12/2024,Monza,Juventus,1,2
23/12/2024,Fiorentina,Udinese,1,2
23/12/2024,Inter,Como,2,0
28/12/2024,Empoli,Genoa,1,2
28/12/2024,Parma,Monza,2,1
28/12/2024,Cagliari,Inter,0,3
28/12/2024,Lazio,Atalanta,1,1
29/12/2024,Udinese,Torino,2,2
29/12/2024,Napoli,Venezia,1,0
29/12/2024,Juventus,Fiorentina,2,2
29/12/2024,Milan,Roma,1,1
30/12/2024,Como,Lecce,2,0
30/12/2024,Bologna,Verona,2,3
04/01/2025,Venezia,Empoli,1,1
04/01/2025,Fiorentina,Napoli,0,3
04/01/2025,Verona,Udinese,0,0
05/01/2025,Monza,Cagliari,1,2
05/01/2025,Lecce,Genoa,0,0
05/01/2025,Torino,Parma,0,0
05/01/2025,Roma,Lazio,2,0
10/01/2025,Lazio,Como,1,1
11/01/2025,Empoli,Lecce,1,3
11/01/2025,Udinese,Atalanta,0,0
11/01/2025,Torino,Juventus,1,1
11/01/2025,Milan,Cagliari,1,1
12/01/2025,Genoa,Parma,1,0
12/01/2025,Venezia,Inter,0,1
12/01/2025,Bologna,Roma,2,2
12/01/2025,Napoli,Verona,2,0
13/01/2025,Monza,Fiorentina,2,1
14/01/2025,Como,Milan,1,2
14/01/2025,Atalanta,Juventus,1,1
15/01/2025,Inter,Bologna,2,2
17/01/2025,Roma,Genoa,3,1
18/01/2025,Bologna,Monza,3,1
18/01/2025,Juventus,Milan,2,0
18/01/2025,Atalanta,Napoli,2,3
19/01/2025,Fiorentina,Torino,1,1
19/01/2025,Cagliari,Lecce,4,1
19/01/2025,Parma,Venezia,1,1
19/01/2025,Verona,Lazio,0,3
19/01/2025,Inter,Empoli,3,1
20/01/2025,Como,Udinese,4,1
24/01/2025,Torino,Cagliari,2,0
25/01/2025,Como,Atalanta,1,2
25/01/2025,Napoli,Juventus,2,1
25/01/2025,Empoli,Bologna,1,1
26/01/2025,Milan,Parma,3,2
26/01/2025,Udinese,Roma,1,2
26/01/2025,Lecce,Inter,0,4
26/01/2025,Lazio,Fiorentina,1,2
27/01/2025,Venezia,Verona,1,1
27/01/2025,Genoa,Monza,2,0
31/01/2025,Parma,Lecce,1,3
01/02/2025,Monza,Verona,0,1
01/02/2025,Udinese,Venezia,3,2
01/02/2025,Atalanta,Torino,1,1
01/02/2025,Bologna,Como,2,0
02/02/2025,Juventus,Empoli,4,1
02/02/2025,Fiorentina,Genoa,2,1
02/02/2025,Milan,Inter,1,1
02/02/2025,Roma,Napoli,1,1
03/02/2025,Cagliari,Lazio,1,2
06/02/2025,Fiorentina,Inter,3,0
07/02/2025,Como,Juventus,1,2
08/02/2025,Verona,Atalanta,0,5
08/02/2025,Empoli,Milan,0,2
08/02/2025,Torino,Genoa,1,1
09/02/2025,Venezia,Roma,0,1
09/02/2025,Cagliari,Parma,2,1
09/02/2025,Lazio,Monza,5,1
09/02/2025,Lecce,Bologna,0,0
09/02/2025,Napoli,Udinese,1,1
10/02/2025,Inter,Fiorentina,2,1
14/02/2025,Bologna,Torino,3,2
15/02/2025,Atalanta,Cagliari,0,0
15/02/2025,Lazio,Napoli,2,2
15/02/2025,Milan,Verona,1,0
16/02/2025,Fiorentina,Como,0,2
16/02/2025,Monza,Lecce,0,0
16/02/2025,Udinese,Empoli,3,0
16/02/2025,Parma,Roma,0,1
16/02/2025,Juventus,Inter,1,0
17/02/2025,Genoa,Venezia,2,0
21/02/2025,Lecce,Udinese,0,1
22/02/2025,Parma,Bologna,2,0
22/02/2025,Venezia,Lazio,0,0
22/02/2025,Torino,Milan,2,1
22/02/2025,Inter,Genoa,1,0
23/02/2025,Como,Napoli,2,1
23/02/2025,Verona,Fiorentina,1,0
23/02/2025,Empoli,Atalanta,0,5
23/02/2025,Cagliari,Juventus,0,1
24/02/2025,Roma,Monza,4,0
27/02/2025,Bologna,Milan,2,1
28/02/2025,Fiorentina,Lecce,1,0
01/03/2025,Atalanta,Venezia,0,0
01/03/2025,Napoli,Inter,1,1
01/03/2025,Udinese,Parma,1,0
02/03/2025,Monza,Torino,0,2
02/03/2025,Bologna,Cagliari,2,1
02/03/2025,Genoa,Empoli,1,1
02/03/2025,Roma,Como,2,1
02/03/2025,Milan,Lazio,1,2
03/03/2025,Juventus,Verona,2,0
07/03/2025,Cagliari,Genoa,1,1
08/03/2025,Como,Venezia,1,1
08/03/2025,Parma,Torino,2,2
08/03/2025,Lecce,Milan,2,3
08/03/2025,Inter,Monza,3,2
09/03/2025,Verona,Bologna,1,2
09/03/2025,Napoli,Fiorentina,2,1
09/03/2025,Empoli,Roma,0,1
09/03/2025,Juventus,Atalanta,0,4
10/03/2025,Lazio,Udinese,1,1
14/03/2025,Genoa,Lecce,2,1
15/03/2025,Monza,Parma,1,1
15/03/2025,Udinese,Verona,0,1
15/03/2025,Milan,Como,2,1
15/03/2025,Torino,Empoli,1,0
16/03/2025,Venezia,Napoli,0,0
16/03/2025,Bologna,Lazio,5,0
16/03/2025,Roma,Cagliari,1,0
16/03/2025,Fiorentina,Juventus,3,0
16/03/2025,Atalanta,Inter,0,2
29/03/2025,Como,Empoli,1,1
29/03/2025,Venezia,Bologna,0,1
29/03/2025,Juventus,Genoa,1,0
29/03/2025,Lecce,Roma,0,1
30/03/2025,Cagliari,Monza,3,0
30/03/2025,Fiorentina,Atalanta,1,0
30/03/2025,Inter,Udinese,2,1
30/03/2025,Napoli,Milan,2,1
31/03/2025,Verona,Parma,0,0
31/03/2025,Lazio,Torino,1,1
04/04/2025,Genoa,Udinese,1,0
05/04/2025,Monza,Como,1,3
05/04/2025,Parma,Inter,2,2
05/04/2025,Milan,Fiorentina,2,2
06/04/2025,Lecce,Venezia,1,1
06/04/2025,Empoli,Cagliari,0,0
06/04/2025,Torino,Verona,1,1
06/04/2025,Atalanta,Lazio,0,1
06/04/2025,Roma,Juventus,1,1
07/04/2025,Bologna,Napoli,1,1
11/04/2025,Udinese,Milan,0,4
12/04/2025,Venezia,Monza,1,0
12/04/2025,Inter,Cagliari,3,1
12/04/2025,Juventus,Lecce,2,1
13/04/2025,Atalanta,Bologna,2,0
13/04/2025,Fiorentina,Parma,0,0
13/04/2025,Verona,Genoa,0,0
13/04/2025,Como,Torino,1,0
13/04/2025,Lazio,Roma,1,1
14/04/2025,Napoli,Empoli,3,0
19/04/2025,Lecce,Como,0,3
19/04/2025,Monza,Napoli,0,1
19/04/2025,Roma,Verona,1,0
20/04/2025,Empoli,Venezia,2,2
20/04/2025,Bologna,Inter,1,0
20/04/2025,Milan,Atalanta,0,1
23/04/2025,Cagliari,Fiorentina,1,2
23/04/2025,Genoa,Lazio,0,2
23/04/2025,Parma,Juventus,1,0
23/04/2025,Torino,Udinese,2,0
27/04/2025,Como,Genoa,1,0
27/04/2025,Venezia,Milan,0,2
27/04/2025,Fiorentina,Empoli,2,1
27/04/2025,Inter,Roma,0,1
27/04/2025,Juventus,Monza,2,0
27/04/2025,Atalanta,Lecce,1,1
27/04/2025,Napoli,Torino,2,0
28/04/2025,Udinese,Bologna,0,0
28/04/2025,Lazio,Parma,2,2
28/04/2025,Verona,Cagliari,0,2
02/05/2025,Torino,Venezia,1,1
03/05/2025,Cagliari,Udinese,1,2
03/05/2025,Parma,Como,0,1
03/05/2025,Lecce,Napoli,0,1
03/05/2025,Inter,Verona,1,0
04/05/2025,Empoli,Lazio,0,1
04/05/2025,Monza,Atalanta,0,4
04/05/2025,Roma,Fiorentina,1,0
04/05/2025,Bologna,Juventus,1,1
05/05/2025,Genoa,Milan,1,2
09/05/2025,Milan,Bologna,3,1
10/05/2025,Como,Cagliari,3,1
10/05/2025,Lazio,Juventus,1,1
10/05/2025,Empoli,Parma,2,1
11/05/2025,Udinese,Monza,1,2
11/05/2025,Verona,Lecce,1,1
11/05/2025,Torino,Inter,0,2
11/05/2025,Napoli,Genoa,2,2
12/05/2025,Venezia,Fiorentina,2,1
12/05/2025,Atalanta,Roma,2,1
17/05/2025,Genoa,Atalanta,2,3
18/05/2025,Cagliari,Venezia,3,0
18/05/2025,Fiorentina,Bologna,3,2
18/05/2025,Inter,Lazio,2,2
18/05/2025,Juventus,Udinese,2,0
18/05/2025,Lecce,Torino,1,0
18/05/2025,Monza,Empoli,1,3
18/05/2025,Parma,Napoli,0,0
18/05/2025,Roma,Milan,3,1
18/05/2025,Verona,Como,1,1
23/05/2025,Como,Inter,0,2
23/05/2025,Napoli,Cagliari,2,0
24/05/2025,Bologna,Genoa,1,3
24/05/2025,Milan,Monza,2,0
25/05/2025,Atalanta,Parma,2,3
25/05/2025,Empoli,Verona,1,2
25/05/2025,Lazio,Lecce,0,1
25/05/2025,Torino,Roma,0,2
25/05/2025,Udinese,Fiorentina,2,3
25/05/2025,Venezia,Juventus,2,3
